Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Action Updated Date,Community Board,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Park Facility Name,Park Borough,School Name,School Number,School Region,School Code,School Phone Number,School Address,School City,School State,School Zip,School Not Found,School or Citywide Complaint,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Garage Lot Name,Ferry Direction,Ferry Terminal Name,Latitude,Longitude,Location
35703058,03/14/2017 12:00:00 AM,03/30/2017 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11212,5 EAST   93 STREET,EAST   93 STREET,DEAD END,RUTLAND ROAD,,,ADDRESS,BROOKLYN,,N/A,Closed,04/13/2017 10:14:58 PM,03/30/2017 12:00:00 AM,17 BROOKLYN,BROOKLYN,1004474,180691,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.66260867635893,-73.92710399053617,"(40.66260867635893, -73.92710399053617)"
35749614,03/20/2017 12:00:00 AM,03/06/2017 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Mixed Use Building,11225,2121 WESTBURY COURT,WESTBURY COURT,DEAD END,FLATBUSH AVENUE,,,ADDRESS,BROOKLYN,,N/A,Pending,04/19/2017 01:15:59 PM,03/20/2017 01:23:23 PM,09 BROOKLYN,BROOKLYN,995273,178551,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.656751083646164,-73.96027185063039,"(40.656751083646164, -73.96027185063039)"
35345330,01/26/2017 12:00:00 AM,02/07/2017 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10025,241 WEST  103 STREET,WEST  103 STREET,BROADWAY,WEST END AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,02/25/2017 11:14:33 PM,02/07/2017 12:00:00 AM,07 MANHATTAN,MANHATTAN,992797,230507,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.79936032316766,-73.96912964510331,"(40.79936032316766, -73.96912964510331)"
35541711,02/21/2017 12:00:00 AM,03/23/2017 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Construction Site,11222,116 INDIA STREET,INDIA STREET,FRANKLIN STREET,MANHATTAN AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,03/23/2017 10:41:23 AM,03/23/2017 12:00:00 AM,01 BROOKLYN,BROOKLYN,996507,206042,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.732205870726,-73.95577435122672,"(40.732205870726, -73.95577435122672)"
35394310,02/01/2017 12:00:00 AM,02/06/2017 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11237,1583 DEKALB AVENUE,DEKALB AVENUE,IRVING AVENUE,WYCKOFF AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,03/03/2017 10:43:37 AM,02/06/2017 12:00:00 AM,04 BROOKLYN,BROOKLYN,1006412,195580,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.70347093276679,-73.92006963800212,"(40.70347093276679, -73.92006963800212)"
35401725,02/02/2017 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10034,610 WEST  204 STREET,WEST  204 STREET,SHERMAN AVENUE,VERMILYEA AVENUE,,,ADDRESS,NEW YORK,,N/A,Assigned,03/04/2017 11:39:21 PM,02/07/2017 10:33:20 AM,12 MANHATTAN,MANHATTAN,1005783,254613,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.86550222674629,-73.92214899161553,"(40.86550222674629, -73.92214899161553)"
35405408,02/03/2017 12:00:00 AM,02/06/2017 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10468,2955 GRAND CONCOURSE,GRAND CONCOURSE,BEDFORD PARK BOULEVARD,EAST 201 STREET,,,ADDRESS,BRONX,,N/A,Closed,03/05/2017 08:27:36 PM,02/06/2017 12:00:00 AM,07 BRONX,BRONX,1015354,257178,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.87251382811215,-73.88753385727848,"(40.87251382811215, -73.88753385727848)"
35411283,02/04/2017 12:00:00 AM,01/05/2017 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11238,70-76 LEFFERTS PLACE,LEFFERTS PLACE,,,,,LATLONG,BROOKLYN,,N/A,Pending,03/06/2017 01:31:49 PM,02/04/2017 01:35:26 PM,Unspecified BROOKLYN,BROOKLYN,995136,187487,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.68127857631786,-73.96075118380858,"(40.68127857631786, -73.96075118380858)"
35635460,03/06/2017 12:00:00 AM,03/10/2017 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10458,2386 RYER AVENUE,RYER AVENUE,EAST 184 STREET,EAST 187 STREET,,,ADDRESS,BRONX,,N/A,Closed,04/05/2017 05:22:50 PM,03/10/2017 12:00:00 AM,05 BRONX,BRONX,1012476,252463,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.859582266222574,-73.89796000694189,"(40.859582266222574, -73.89796000694189)"
35641166,03/06/2017 12:00:00 AM,03/21/2017 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10470,4380 VIREO AVENUE,VIREO AVENUE,EAST 239 STREET,EAST 240 STREET,,,ADDRESS,BRONX,,N/A,Closed,04/05/2017 02:06:00 PM,03/21/2017 12:00:00 AM,12 BRONX,BRONX,1022189,267633,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.90118275216567,-73.86276060852705,"(40.90118275216567, -73.86276060852705)"
35644133,03/07/2017 12:00:00 AM,03/13/2017 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10462,1868 MATTHEWS AVENUE,MATTHEWS AVENUE,MORRIS PARK AVENUE,RHINELANDER AVENUE,,,ADDRESS,BRONX,,N/A,Closed,04/06/2017 03:11:20 PM,03/13/2017 12:00:00 AM,11 BRONX,BRONX,1022325,248268,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.84803127080098,-73.8623787009199,"(40.84803127080098, -73.8623787009199)"
35645959,03/07/2017 12:00:00 AM,03/13/2017 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Construction Site,11222,66 NASSAU AVENUE,NASSAU AVENUE,BEDFORD AVENUE,MANHATTAN AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,04/06/2017 03:00:22 PM,03/13/2017 12:00:00 AM,01 BROOKLYN,BROOKLYN,997690,202879,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.723522489761365,-73.9515121744189,"(40.723522489761365, -73.9515121744189)"
35647924,03/07/2017 12:00:00 AM,03/13/2017 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10032,545 WEST  164 STREET,WEST  164 STREET,ST NICHOLAS AVENUE,BROADWAY,,,ADDRESS,NEW YORK,,N/A,Closed,04/06/2017 12:36:52 PM,03/13/2017 12:00:00 AM,12 MANHATTAN,MANHATTAN,1000719,244562,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.837926120665934,-73.94048220210388,"(40.837926120665934, -73.94048220210388)"
35424557,02/05/2017 12:00:00 AM,02/06/2017 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10468,6 WEST  190 STREET,WEST  190 STREET,EAST 190 STREET,DAVIDSON AVENUE,,,ADDRESS,BRONX,,N/A,Closed,03/07/2017 09:34:12 AM,02/06/2017 12:00:00 AM,07 BRONX,BRONX,1011756,254035,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.86389920207582,-73.90055642979345,"(40.86389920207582, -73.90055642979345)"
35426590,02/07/2017 12:00:00 AM,02/13/2017 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11219,5701 15TH AVENUE,15TH AVENUE,,,,,LATLONG,BROOKLYN,,N/A,Closed,03/09/2017 01:47:55 AM,02/13/2017 12:00:00 AM,Unspecified BROOKLYN,BROOKLYN,986340,167925,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.62759160981765,-73.99247069289704,"(40.62759160981765, -73.99247069289704)"
35669120,03/10/2017 12:00:00 AM,03/13/2017 02:30:23 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10463,2834 HEATH AVENUE,HEATH AVENUE,WEST KINGSBRIDGE ROAD,WEST 229 STREET,,,ADDRESS,BRONX,,N/A,Closed,04/09/2017 08:50:46 PM,03/13/2017 02:30:23 PM,08 BRONX,BRONX,1010780,257535,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.87350861612905,-73.90407114254262,"(40.87350861612905, -73.90407114254262)"
35671319,03/10/2017 12:00:00 AM,03/13/2017 02:30:23 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10463,2834 HEATH AVENUE,HEATH AVENUE,WEST KINGSBRIDGE ROAD,WEST 229 STREET,,,ADDRESS,BRONX,,N/A,Closed,04/09/2017 08:47:49 PM,03/13/2017 02:30:23 PM,08 BRONX,BRONX,1010780,257535,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.87350861612905,-73.90407114254262,"(40.87350861612905, -73.90407114254262)"
35430721,02/06/2017 12:00:00 AM,01/30/2017 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11249,KENT AVENUE,KENT AVENUE,,,,,LATLONG,BROOKLYN,,N/A,Pending,03/08/2017 10:34:02 AM,02/06/2017 10:38:48 AM,Unspecified BROOKLYN,BROOKLYN,994194,200889,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.71806504085432,-73.96412771982466,"(40.71806504085432, -73.96412771982466)"
35430759,02/07/2017 12:00:00 AM,02/08/2017 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11418,91-19 109TH STREET,109TH STREET,,,,,LATLONG,RICHMOND HILL,,N/A,Closed,03/09/2017 02:12:27 AM,02/08/2017 12:00:00 AM,Unspecified QUEENS,QUEENS,1029473,191723,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.69279657790824,-73.8369229468837,"(40.69279657790824, -73.8369229468837)"
35674482,03/11/2017 12:00:00 AM,03/13/2017 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10474,1314 SENECA AVENUE,SENECA AVENUE,FAILE STREET,BRYANT AVENUE,,,ADDRESS,BRONX,,N/A,Closed,04/10/2017 11:48:51 AM,03/13/2017 12:00:00 AM,02 BRONX,BRONX,1015532,237659,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.81893932615144,-73.88698130286163,"(40.81893932615144, -73.88698130286163)"
35431810,02/06/2017 12:00:00 AM,02/13/2017 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10471,210 WEST  251 STREET,WEST  251 STREET,BROADWAY,OLD ALBANY POST ROAD,,,ADDRESS,BRONX,,N/A,Closed,03/08/2017 09:49:37 AM,02/13/2017 12:00:00 AM,08 BRONX,BRONX,1012753,265651,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.895778330135926,-73.89690251115995,"(40.895778330135926, -73.89690251115995)"
35432926,02/06/2017 12:00:00 AM,02/06/2017 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10467,3195 DECATUR AVENUE,DECATUR AVENUE,EAST 205 STREET,EAST 207 STREET,,,ADDRESS,BRONX,,N/A,Closed,03/08/2017 08:36:41 AM,02/06/2017 08:48:44 AM,07 BRONX,BRONX,1018657,257660,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.87382451123708,-73.87558837808942,"(40.87382451123708, -73.87558837808942)"
35677087,03/13/2017 12:00:00 AM,03/13/2017 02:22:47 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10468,2800 UNIVERSITY AVENUE,UNIVERSITY AVENUE,STRONG STREET,WEST 197 STREET,,,ADDRESS,BRONX,,N/A,Closed,04/12/2017 12:18:46 AM,03/13/2017 02:22:47 PM,08 BRONX,BRONX,1012130,256831,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.871572192426534,-73.89919266053536,"(40.871572192426534, -73.89919266053536)"
35433972,02/07/2017 12:00:00 AM,02/17/2017 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11237,321 MENAHAN STREET,MENAHAN STREET,IRVING AVENUE,WYCKOFF AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,03/09/2017 04:13:24 PM,02/17/2017 12:00:00 AM,04 BROOKLYN,BROOKLYN,1007838,194447,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7003574283844,-73.91493054049589,"(40.7003574283844, -73.91493054049589)"
35434015,02/07/2017 12:00:00 AM,01/23/2017 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11434,144-50 166 STREET,166 STREET,144 ROAD,144 DRIVE,,,ADDRESS,Jamaica,,N/A,Pending,03/09/2017 09:14:25 AM,02/07/2017 09:27:31 AM,13 QUEENS,QUEENS,1046114,181659,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.66507258844751,-73.77700703819691,"(40.66507258844751, -73.77700703819691)"
35434984,02/08/2017 12:00:00 AM,02/23/2017 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11217,20 EIGHTH AVENUE,EIGHTH AVENUE,ST JOHNS PLACE,LINCOLN PLACE,,,ADDRESS,BROOKLYN,,N/A,Closed,03/10/2017 01:23:40 AM,02/23/2017 12:00:00 AM,06 BROOKLYN,BROOKLYN,992038,185210,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.67503199450779,-73.97192346629723,"(40.67503199450779, -73.97192346629723)"
35434985,02/07/2017 12:00:00 AM,02/27/2017 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10466,4419 MURDOCK AVENUE,MURDOCK AVENUE,NEREID AVENUE,EAST 241 STREET,,,ADDRESS,BRONX,,N/A,Closed,03/09/2017 04:22:23 PM,02/27/2017 12:00:00 AM,12 BRONX,BRONX,1027437,267370,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.90043677499196,-73.84377838648969,"(40.90043677499196, -73.84377838648969)"
35435068,02/07/2017 12:00:00 AM,02/13/2017 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10023,323 WEST 75TH STREET,WEST 75TH STREET,,,,,LATLONG,NEW YORK,,N/A,Closed,03/09/2017 06:42:07 PM,02/13/2017 12:00:00 AM,Unspecified MANHATTAN,MANHATTAN,988662,224335,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.78242287670388,-73.98406863720639,"(40.78242287670388, -73.98406863720639)"
35435095,02/07/2017 12:00:00 AM,02/23/2017 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10034,570 WEST 204TH STREET,WEST 204TH STREET,,,,,LATLONG,NEW YORK,,N/A,Closed,03/09/2017 05:49:09 PM,02/23/2017 12:00:00 AM,Unspecified MANHATTAN,MANHATTAN,1005937,254150,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.864231055575374,-73.9215937143274,"(40.864231055575374, -73.9215937143274)"
35435096,02/07/2017 12:00:00 AM,02/08/2017 04:28:16 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11417,109-21 CENTERVILLE STREET,CENTERVILLE STREET,PLATTWOOD AVENUE,ROSITA ROAD,,,ADDRESS,Ozone Park,,N/A,Closed,03/09/2017 09:53:28 AM,02/08/2017 04:28:16 PM,10 QUEENS,QUEENS,1030147,186412,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.67821565364449,-73.83452864294199,"(40.67821565364449, -73.83452864294199)"
35435966,02/07/2017 12:00:00 AM,12/21/2016 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10034,61 VERMILYEA AVENUE,VERMILYEA AVENUE,ACADEMY STREET,WEST 204 STREET,,,ADDRESS,NEW YORK,,N/A,Pending,03/09/2017 01:20:22 PM,02/07/2017 01:36:34 PM,12 MANHATTAN,MANHATTAN,1005318,254634,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.86556098738824,-73.92383009870014,"(40.86556098738824, -73.92383009870014)"
35437041,02/07/2017 12:00:00 AM,02/28/2017 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11221,138 WEIRFIELD STREET,WEIRFIELD STREET,EVERGREEN AVENUE,CENTRAL AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,03/09/2017 03:59:55 PM,02/28/2017 12:00:00 AM,04 BROOKLYN,BROOKLYN,1008489,190519,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.689574225480996,-73.91259686364572,"(40.689574225480996, -73.91259686364572)"
35437124,02/07/2017 12:00:00 AM,01/05/2017 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11238,70 LEFFERTS PLACE,LEFFERTS PLACE,,,,,LATLONG,BROOKLYN,,N/A,Pending,03/09/2017 07:04:15 PM,02/07/2017 07:07:03 PM,Unspecified BROOKLYN,BROOKLYN,995109,187406,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.68105628290631,-73.96084866119328,"(40.68105628290631, -73.96084866119328)"
35438126,02/07/2017 12:00:00 AM,01/30/2017 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10039,2855 FREDERICK DOUGLASS BOULEVARD,FREDERICK DOUGLASS BOULEVARD,,,,,LATLONG,NEW YORK,,N/A,Pending,03/09/2017 03:37:02 PM,02/07/2017 03:40:47 PM,Unspecified MANHATTAN,MANHATTAN,1001232,240841,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.82771207749244,-73.9386376770814,"(40.82771207749244, -73.9386376770814)"
35439091,02/07/2017 12:00:00 AM,02/13/2017 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10023,323 WEST   75 STREET,WEST   75 STREET,WEST END AVENUE,RIVERSIDE DRIVE,,,ADDRESS,NEW YORK,,N/A,Closed,03/09/2017 12:46:57 PM,02/13/2017 12:00:00 AM,07 MANHATTAN,MANHATTAN,988698,224232,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.782140151007816,-73.98393871241561,"(40.782140151007816, -73.98393871241561)"
35439094,02/07/2017 12:00:00 AM,02/13/2017 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),10307,39 CRAIG AVENUE,CRAIG AVENUE,BETHEL AVENUE,HECKER STREET,,,ADDRESS,STATEN ISLAND,,N/A,Closed,03/09/2017 11:01:05 AM,02/13/2017 12:00:00 AM,03 STATEN ISLAND,STATEN ISLAND,918002,127452,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.516254098439596,-74.23826384436494,"(40.516254098439596, -74.23826384436494)"
35439123,02/07/2017 12:00:00 AM,02/21/2017 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10128,446 EAST   88 STREET,EAST   88 STREET,1 AVENUE,YORK AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,03/09/2017 05:37:46 AM,02/21/2017 12:00:00 AM,08 MANHATTAN,MANHATTAN,998832,222626,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.777721196797835,-73.9473493331538,"(40.777721196797835, -73.9473493331538)"
35440031,02/07/2017 12:00:00 AM,02/22/2017 10:28:17 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10314,91 QUINLAN AVENUE,QUINLAN AVENUE,,,,,LATLONG,STATEN ISLAND,,N/A,Closed,03/09/2017 11:08:22 PM,02/22/2017 10:28:17 AM,Unspecified STATEN ISLAND,STATEN ISLAND,948532,161542,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.60999986034126,-74.12864163643975,"(40.60999986034126, -74.12864163643975)"
35440032,02/07/2017 12:00:00 AM,03/02/2017 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11221,799 PUTNAM AVENUE,PUTNAM AVENUE,MALCOLM X BOULEVARD,PATCHEN AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,03/09/2017 08:42:46 AM,03/02/2017 12:00:00 AM,03 BROOKLYN,BROOKLYN,1003921,189378,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.686453774881876,-73.92907188661394,"(40.686453774881876, -73.92907188661394)"
35440033,02/07/2017 12:00:00 AM,02/14/2017 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10472,1155 MORRISON AVENUE,MORRISON AVENUE,WATSON AVENUE,HARROD PLACE,,,ADDRESS,BRONX,,N/A,Closed,03/09/2017 01:30:33 PM,02/14/2017 12:00:00 AM,09 BRONX,BRONX,1019056,240986,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.82805780616101,-73.87423220657463,"(40.82805780616101, -73.87423220657463)"
35441005,02/07/2017 12:00:00 AM,02/23/2017 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10034,570 W 204TH ST,W 204TH ST,,,,,LATLONG,NEW YORK,,N/A,Closed,03/09/2017 04:46:18 AM,02/23/2017 12:00:00 AM,Unspecified MANHATTAN,MANHATTAN,1005890,254195,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.864354682241434,-73.92176349079341,"(40.864354682241434, -73.92176349079341)"
35441019,02/07/2017 12:00:00 AM,02/03/2017 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Parking Lot/Garage,10037,60 WEST  142 STREET,WEST  142 STREET,CHISUM PLACE,LENOX AVENUE,,,ADDRESS,NEW YORK,,N/A,Pending,03/09/2017 06:42:36 AM,02/07/2017 07:05:44 AM,10 MANHATTAN,MANHATTAN,1001843,237298,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.81798635263026,-73.93643919542686,"(40.81798635263026, -73.93643919542686)"
